Site ID,Program Code,Program Name,Address 1,Address 2,Zipcode,Program Type,Enrollment,Daily Start Time,Length of Pre-K Day,Early Drop-Off Available,Late Pick-Up Available,Meals,Playspace,Dual Language,Collaborative Teachers - Survey Percent Positive,Supportive Environment - Survey Percent Positive,Effective School Leadership - Survey Percent Positive,Strong Family-Community Ties - Survey Percent Positive,Trust - Survey Percent Positive,Survey - Number of Guardian Responses,Survey - Guardian Response Rate,CLASS Most Recent Assessment Year,CLASS Emotional Support Score,CLASS Emotional Support Rating,CLASS Classroom Organization Score,CLASS Classroom Organization Rating,CLASS Instructional Support Score,CLASS Instructional Support Rating,ECERS Most Recent Assessment Year,ECERS Observation Average Score,ECERS Observation Average Rating,ECERS Language Reasoning Score,ECERS Language Reasoning Rating,ECERS Interaction Score,ECERS Interaction Rating,ECERS Activities Score,ECERS Activities Rating,ECERS Personal Care Routines Score,ECERS Personal Care Routines Rating,ECERS Space and Furnishings Score,ECERS Space and Furnishings Rating,ECERS Program Structure Score,ECERS Program Structure Rating,Total.ECERS,Quality Review - Date of Review,Quality Review - How well do teachers work with each other?
XAKQ,12XAKQ,HELP III,785 Crotona Park North,"Bronx, NY 10460",10460,NYCEEC,13,8:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,88%,98%,95%,7,54%,2015-16 School Year,6.1,4,5.6,3,3.2,2,2013-14 School Year,3.3,2,4.3,3,2.8,1,3.9,3,2.6,3,3.3,2,2.3,1,37.5,,
XAKR,08XAKR,Prospect Early Childhood Center,730 Kelly Street,"Bronx, NY 10455",10455,NYCEEC,8,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2014-15 School Year,6.9,4,6.5,4,5.8,4,2013-14 School Year,3.5,3,3.8,3,2.4,1,5,4,2.6,3,3.3,2,2.8,1,40.4,,
XAKZ,10XAKZ,Harry H. Gordon School (NYL),2465 Bathgate Avenue,"Bronx, NY 10458",10458,NYCEEC,7,8:15 AM,6 hr 20 mins,No,No,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2014-15 School Year,6.1,4,6.3,4,3.8,3,2014-15 School Year,4.2,3,4.8,3,6.8,4,4.3,3,2.5,3,4,3,3,2,50.6,,
XALA,11XALA,Westchester Tremont DCC,2547 East Tremont Avenue,"Bronx, NY 10461",10461,NYCEEC,36,9:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,5.6,3,5.7,3,2.3,2,2014-15 School Year,3.7,3,3,2,5.2,4,3.5,3,2.3,3,4.5,3,3.3,2,45.5,,
XALB,09XALB,WHEDco Early Childhood Discovery Center,50 East 168th Street,"Bronx, NY 10452",10452,NYCEEC,92,Contact program about start time,6 hr 20 mins,Contact program about extended hours,Contact program about extended hours,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,100%,97%,100%,68,85%,2015-16 School Year,6.3,4,6.0,4,2.8,2,2014-15 School Year,4.2,3,5,4,5.8,4,4.5,3,3,3,3.8,3,3.3,2,51.6,,
XALE,08XALE,NP Ready Set Learn,830 Fox Street,"Bronx, NY 10459",10459,NYCEEC,31,9:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,,NA,97%,100%,97%,100%,7,24%,2014-15 School Year,5.9,3,5.5,3,1.9,1,2014-15 School Year,4.1,3,5.3,4,2.4,1,5.3,4,2.7,3,4.1,3,4.3,3,49.2,,
XALJ,10XALJ,"Saint Jemuel Group Family Day Care, Inc.",2836 Webb Avenue,"Bronx, NY 10468",10468,NYCEEC,29,8:30 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (offsite) playspace,,NA,98%,97%,92%,93%,21,84%,2015-16 School Year,5.8,3,5.8,3,2.4,2,2013-14 School Year,3.5,3,4.3,3,4,3,3.7,3,2.4,3,3.6,3,2.3,1,42.8,,
XALQ,08XALQ,Blondell Joyner DCC,901 Tinton Avenue,"Bronx, NY 10456",10456,NYCEEC,28,9:30 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2014-15 School Year,6.1,4,5.2,3,2.8,2,2013-14 School Year,4.2,3,4.5,3,2,1,5.4,4,3.6,3,5,4,2.7,1,46.4,,
XALR,08XALR,Five Star DCC,3261 Third Avenue,"Bronx, NY 10456",10456,NYCEEC,40,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,85%,85%,85%,86%,7,18%,2014-15 School Year,5.8,3,5.9,3,3.1,2,2015-16 School Year,4.6,3,6,4,6.6,4,4.6,3,2.7,3,3.9,3,5.3,4,57.7,,
XALV,10XALV,Kingsbridge Heights Community Center,295 West 231st Street,"Bronx, NY 10463",10463,NYCEEC,74,8:30 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,97%,97%,96%,99%,66,96%,2014-15 School Year,5.5,3,5.7,3,3.9,3,2013-14 School Year,2.9,1,3.3,2,3.8,3,2.6,1,2.6,3,2.8,1,2.8,1,32.8,,
XALW,09XALW,Sharon Baptist - Center I,507 East 165th Street,"Bronx, NY 10456",10456,NYCEEC,48,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor,,NA,100%,96%,93%,100%,10,22%,2014-15 School Year,5.7,3,5.1,3,2.5,2,2013-14 School Year,4.3,3,5.3,4,6.2,4,4.6,3,2.4,3,3.5,3,4,3,53.3,,
XALY,09XALY,LSSMNY: Early LIFE Children's Center 4,200 West Tremont Avenue,"Bronx, NY 10453",10453,NYCEEC,52,Contact program about start time,6 hr 20 mins,Contact program about extended hours,Contact program about extended hours,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,89%,93%,90%,99%,13,33%,2015-16 School Year,6.2,4,6.2,4,3,2,2013-14 School Year,4.9,3,5,4,5.8,4,5.8,4,2.2,2,4.4,3,5.8,4,57.9,,
XALZ,09XALZ,Mid Bronx Senior Citizen Center,100 East Mount Eden Avenue,"Bronx, NY 10452",10452,NYCEEC,116,8:00 AM,6 hr 20 mins,No,Yes,Contact program directly for details,Outdoor (offsite) playspace,,NA,99%,97%,95%,99%,50,46%,2014-15 School Year,5.9,3,5.6,3,2.6,2,2013-14 School Year,3.8,3,5,4,4.8,3,4.1,3,2.6,3,3.8,3,2.3,1,46.4,,
XAMA,11XAMA,Brightside Academy - White Plains #2,3942 White Plains Road,"Bronx, NY 10466",10466,NYCEEC,40,9:00 AM,6 hr 20 mins,Yes,Yes,Contact program directly for details,Please contact site for more information,,NA,98%,90%,93%,98%,8,22%,2015-16 School Year,6.4,4,6.2,4,2.9,2,2013-14 School Year,4.2,3,4.5,3,5.8,4,4.6,3,3.8,4,3.5,3,3.3,2,51.7,,
XAMB,10XAMB,Trabajamos Community Head Start,2167 University Avenue ,"Bronx, NY 10453",10453,NYCEEC,17,Contact program about start time,6 hr 20 mins,Contact program about extended hours,Contact program about extended hours,Breakfast/Lunch/Snack(s),Outdoor (offsite) playspace,,NA,100%,100%,100%,100%,5,33%,2014-15 School Year,5.9,3,5.4,3,3.6,3,2013-14 School Year,2.6,1,2.8,1,2.6,1,2.4,1,2.5,3,3,2,2.5,1,28.4,,
XAMI,09XAMI,Aleene Logan Day Care,1450 Webster Avenue,"Bronx, NY 10456",10456,NYCEEC,20,Contact program about start time,6 hr 20 mins,Contact program about extended hours,Contact program about extended hours,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,7.0,4,6.9,4,4.5,3,2013-14 School Year,3.7,3,5,4,3.4,3,4.7,3,1.8,2,3.8,3,2.5,1,43.9,,
XAML,08XAML,Just 4 Kids Tremont,3881 East Tremont Avenue,"Bronx, NY 10465",10465,NYCEEC,10,N/A,N/A,N/A,N/A,N/A,N/A,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2013-14 School Year,5.6,3,4.8,2,3.6,3,2015-16 School Year,2.9,1,4,3,4.2,3,2.8,1,1.8,2,3,2,2,1,33.7,,
XAMQ,10XAMQ,Mosholu Montefiore - Van Cortlandt,3880 Sedgwick Avenue,"Bronx, NY 10463",10463,NYCEEC,67,8:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,91%,96%,98%,27,44%,2014-15 School Year,6.8,4,6.3,4,4.4,3,2013-14 School Year,3.8,3,6,4,5.8,4,3.6,3,2.3,3,3.1,2,3.3,2,48.9,,
XAMR,07XAMR,Iola Jordan Day Care,421 East 161st Street,"Bronx, NY 10451",10451,NYCEEC,56,8:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,100%,98%,100%,11,20%,2015-16 School Year,6.8,4,6.6,4,3.9,3,2014-15 School Year,4.3,3,6,4,6.4,4,3.9,3,3.2,3,4.3,3,2.7,1,51.8,,
XAMT,07XAMT,East Side House,375 East 143rd Street,"Bronx, NY 10454",10454,NYCEEC,33,8:30 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,95%,92%,91%,92%,19,70%,2014-15 School Year,6.0,4,5.8,3,2.5,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,,
XAMV,07XAMV,Children's Pride,414 Morris Avenue,"Bronx, NY 10451",10451,NYCEEC,25,8:30 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,97%,96%,88%,96%,15,75%,2015-16 School Year,6.9,4,6.5,4,3.7,3,2013-14 School Year,4.8,3,5,4,5.2,4,6.1,4,2.4,3,5.1,4,3.5,3,57.1,,
XAMW,07XAMW,East Side House,200 Alexander Avenue,"Bronx, NY 10454",10454,NYCEEC,16,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,68%,74%,79%,75%,8,53%,2015-16 School Year,6.8,4,6.7,4,3.4,3,2014-15 School Year,3.7,3,4.5,3,3.2,2,4.3,3,2.7,3,4,3,3.3,2,44.7,,
XANA,07XANA,South Bronx Head Start I,490 East 143rd Street,"Bronx, NY 10454",10454,NYCEEC,24,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,6.6,4,6.1,4,2.6,2,2014-15 School Year,2.8,1,1.8,1,1,1,3.1,2,3,3,4,3,2.3,1,30,,
XANC,07XANC,Salvation Army - Bronx Citadel,425 E 159th Street,"Bronx, NY 10451",10451,NYCEEC,14,9:30 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,6.3,4,5.4,3,2.4,2,2014-15 School Year,3.8,3,5.5,4,4,3,3.9,3,3,3,4.3,3,2.3,1,46.8,,
XANI,08XANI,IVY LEAGUE EARLY LEARNING ACADEMY,4022 East Tremont Avenue,"Bronx, NY 10465",10465,NYCEEC,88,8:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,NA,96%,64%,84%,82%,24,29%,2015-16 School Year,6.8,4,6.6,4,2.2,2,2014-15 School Year,3.4,3,3.8,3,3.8,3,2.8,1,3.7,3,4,3,1.7,1,40.2,,
XANJ,08XANJ,"Just 4 Kids Soundview Center, Inc.",214-216 Soundview Avenue,"Bronx, NY 10473",10473,NYCEEC,19,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (offsite) playspace,,NA,100%,97%,88%,98%,7,35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,3.8,3,4.8,3,4.2,3,3.9,3,2.3,3,3.5,3,5,4,49.5,,
XANK,08XANK,Just 4 Kids Kiddie Kollege,781 Castle Hill Avenue,"Bronx, NY 10473",10473,NYCEEC,18,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2014-15 School Year,5.9,3,5.7,3,3.7,3,2013-14 School Year,4.1,3,5.3,4,4.2,3,4.9,3,2.8,3,4.1,3,1.7,1,47.1,,
XANN,08XANN,Gwendolyn Bland DC,749 East 163rd Street,"Bronx, NY 10456",10456,NYCEEC,34,9:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,91%,97%,94%,96%,19,61%,2014-15 School Year,5.6,3,6.1,4,2.3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,,
XANT,09XANT,Louis A. Fickling Child Development Center,1240 Webster Avenue,"Bronx, NY 10456",10456,NYCEEC,20,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2014-15 School Year,5.9,3,5.2,3,2.5,2,2013-14 School Year,3.4,3,4.5,3,2,1,4.4,3,2.6,3,3.6,3,1.7,1,39.2,,
XANU,09XANU,HELP II,285 East 171st Street,"Bronx, NY 10457",10457,NYCEEC,18,8:30 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,6.8,4,6.3,4,2.2,2,2014-15 School Year,3.3,2,3.8,3,2.4,1,3.9,3,3.3,3,3.5,3,1.7,1,37.9,,
XANV,09XANV,Highbridge Advisory Council Doris East Stone Day Care,1165 University Avenue,"Bronx, NY 10452",10452,NYCEEC,24,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,100%,96%,97%,6,26%,2014-15 School Year,6.1,4,6.0,4,3.5,3,2015-16 School Year,5,4,6.3,4,5.8,4,4.7,3,3.8,4,4.8,3,5.5,4,61.9,,
XANW,09XANW,Highbridge Advisory Council Head Start,880 River Avenue,"Bronx, NY 10452",10452,NYCEEC,50,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,,NA,100%,98%,99%,99%,13,28%,2015-16 School Year,6.8,4,6.3,4,3.7,3,2014-15 School Year,3.2,2,2.8,1,3.8,3,3,2,3.3,3,3.5,3,2.3,1,36.9,,
XANX,07XANX,Highbridge Advisory Council Marshall England ELC,800 Concourse Village East,"Bronx, NY 10451",10451,NYCEEC,40,8:20 AM,6 hr 20 mins,No,No,Contact program directly for details,Please contact site for more information,,NA,96%,89%,90%,97%,32,89%,2015-16 School Year,5.9,3,5.4,3,2.3,2,2014-15 School Year,4.3,3,4.8,3,5.2,4,4,3,3.2,3,4.8,3,3.7,3,52,,
XANZ,09XANZ,Walton (Center #5),1871 Walton Avenue,"Bronx, NY 10453",10453,NYCEEC,47,8:30 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,98%,97%,100%,10,22%,2015-16 School Year,6.8,4,6.6,4,3.4,3,2013-14 School Year,4.6,3,5.5,4,5.8,4,5.9,4,3.2,3,3.8,3,2.8,1,53.6,,
XAOA,09XAOA,Promesa Multi-Cultural DCC II,300 East 175th Street,"Bronx, NY 10457",10457,NYCEEC,69,Contact program about start time,6 hr 20 mins,Contact program about extended hours,Contact program about extended hours,Lunch/Snack(s),Outdoor (offsite) playspace,,NA,100%,100%,95%,100%,15,27%,2015-16 School Year,6.6,4,6.7,4,4,3,2013-14 School Year,4.8,3,4.8,3,6.4,4,6.7,4,2.8,3,4.3,3,1.8,1,52.6,,
XAOB,09XAOB,South Bronx Head Start II,141 Featherbed Lane,"Bronx, NY 10452",10452,NYCEEC,37,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace/Outdoor (offsite) playspace,,NA,100%,86%,94%,100%,6,18%,2015-16 School Year,6.9,4,6.7,4,4.1,3,2014-15 School Year,4.2,3,4.5,3,5.8,4,4.4,3,3.5,3,4.3,3,2.8,1,49.5,,
XAOC,09XAOC,South Bronx III,1458 Webster Avenue,"Bronx, NY 10456",10456,NYCEEC,25,Contact program about start time,6 hr 20 mins,Contact program about extended hours,Contact program about extended hours,Contact program directly for details,Please contact site for more information,,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,3.4,3,4.3,3,4.2,3,4.2,3,2,2,3.1,2,1.7,1,39.9,,
XAOD,09XAOD,BronxWorks,1130 Grand Concourse,"Bronx, NY 10456",10456,NYCEEC,37,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,96%,94%,95%,95%,25,68%,2015-16 School Year,6.3,4,6.5,4,2.9,2,2014-15 School Year,3.7,3,5.3,4,4.4,3,3.5,3,2.7,3,3.3,2,3.8,3,47.7,,
XAOF,09XAOF,Tremont Monterey Day Care Center II,1600 Bathgate Avenue,"Bronx, NY 10457",10457,NYCEEC,30,9:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,73%,76%,93%,6,20%,2015-16 School Year,6.6,4,6.4,4,3.7,3,2014-15 School Year,4.3,3,5.5,4,6.6,4,4,3,2.5,3,4.5,3,3,2,52.4,,
XAOI,09XAOI,Sharon Baptist - Center IV,1925 Bathgate Avenue,"Bronx, NY 10457",10457,NYCEEC,42,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,6.3,4,5.7,3,2.9,2,2014-15 School Year,3.6,3,5,4,3,2,4.2,3,2.8,3,3.3,2,3.5,3,45.4,,
XAOK,09XAOK,Seventh Avenue Center for Family Services,1646 Montgomery Avenue,"Bronx, NY 10453",10453,NYCEEC,21,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (offsite) playspace,,NA,93%,90%,94%,90%,19,95%,2015-16 School Year,6.8,4,6.9,4,4.3,3,2013-14 School Year,4,3,4.8,3,3.6,3,4.8,3,2.8,3,4,3,3.5,3,48.5,,
XAOL,10XAOL,St. Nicholas of Tolentine Head Start,2331 University Avenue,"Bronx, NY 10468",10468,NYCEEC,18,8:30 AM,2.5 hr,No,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,,NA,95%,100%,95%,100%,13,81%,2015-16 School Year,6.0,4,5.6,3,3.1,2,2014-15 School Year,4.4,3,4.8,3,5,4,5.3,4,2.6,3,4,3,4.5,3,53.6,,
XAOM,10XAOM,Belmont Community Day Care Center,2340 Cambreleng Avenue,"Bronx, NY 10458",10458,NYCEEC,100,8:15 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),NA,95%,94%,95%,94%,63,70%,2013-14 School Year,6.3,4,6.3,4,3.3,3,2015-16 School Year,4.1,3,5.8,4,5.8,4,4.3,3,3.3,3,3.3,2,3,2,50.6,,
XAON,10XAON,BRENDA'S PLAYSCHOOL,3930 Bailey Avenue,"Bronx, NY 10463",10463,NYCEEC,12,8:30 AM,6 hr 20 mins,Yes,Yes,Contact program directly for details,Outdoor (offsite) playspace,,NA,100%,100%,98%,100%,10,83%,2013-14 School Year,6.1,4,5.7,3,5,4,2015-16 School Year,4.1,3,6.3,4,6.2,4,4.1,3,2.5,3,2.5,1,4.8,3,51.5,,
XAOR,10XAOR,Kingsbridge Montessori School,2500 Jerome Avenue,"Bronx, NY 10468",10468,NYCEEC,35,8:30 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,93%,88%,95%,9,26%,2015-16 School Year,6.0,4,6.1,4,2.6,2,2014-15 School Year,3.3,2,3.8,3,4.8,3,3.2,2,1.5,2,3.8,3,3.3,2,40.7,,
XAOS,10XAOS,Riverdale Montessori School,5705 Mosholu Avenue,"Bronx, NY 10471",10471,NYCEEC,38,7:30 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Outdoor (onsite) playspace,,NA,96%,75%,87%,89%,18,50%,2014-15 School Year,6.5,4,5.7,3,4.2,3,2013-14 School Year,2.6,1,2.5,1,3.6,3,1.9,1,2.6,3,3.1,2,1.7,1,30,,
XAOT,10XAOT,Kingsbridge Heights Community Center,3101 Kingsbridge Terrace,"Bronx, NY 10463",10463,NYCEEC,36,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,99%,99%,98%,99%,32,94%,2015-16 School Year,6.4,4,6.3,4,3.1,2,2013-14 School Year,2.7,1,2.3,1,4,3,1.8,1,2.5,3,3.4,3,2.5,1,32.2,,
XAOU,10XAOU,MARBLE HILL NURSERY SCHOOL,5470 Broadway,"Bronx, NY 10463",10463,NYCEEC,39,9:00 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,100%,98%,100%,18,49%,2015-16 School Year,6.8,4,6.7,4,3.8,3,2013-14 School Year,4.4,3,4.3,3,6.8,4,5.8,4,2.8,3,3.6,3,1.8,1,50.5,,
XAOV,10XAOV,MARC Academy and Family Center,2105 Jerome Avenue,"Bronx, NY 10453",10453,NYCEEC,35,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Please contact site for more information,,NA,100%,98%,96%,99%,24,73%,2015-16 School Year,6.6,4,6.7,4,3.8,3,2013-14 School Year,3.7,3,4.8,3,4.6,3,4.8,3,2.4,3,2.9,1,2.8,1,43,,
XAOW,10XAOW,Mosholu Montefiore Community Center - NORTHSIDE ANNEX,3512 Dekalb Avenue,"Bronx, NY 10467",10467,NYCEEC,71,8:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,98%,100%,97%,100%,25,39%,2013-14 School Year,6.6,4,6.9,4,4.5,3,2015-16 School Year,4.7,3,4.5,3,5.2,4,4.9,3,3,3,5,4,5,4,56.3,,
XAOX,10XAOX,Child Development Center of Mosholu Montefiore CC,3450 DeKalb Avenue,"Bronx, NY 10467",10467,NYCEEC,90,8:30 AM,2.5 hr,No,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,82%,100%,92%,86%,6,8%,2015-16 School Year,6.1,4,5.9,3,3.6,3,2014-15 School Year,4.3,3,5.5,4,6.4,4,3.6,3,3,3,4.8,3,2.7,1,51.3,,
XAPA,10XAPA,"RIVERDALE NEIGHBORHOOD HOUSE, INC.",5521 Mosholu Avenue,"Bronx, NY 10471",10471,NYCEEC,20,8:00 AM,6 hr 20 mins,No,Yes,Contact program directly for details,Indoor/Outdoor (onsite) playspace,,NA,98%,81%,92%,97%,23,62%,2014-15 School Year,6.5,4,6.2,4,3,2,2015-16 School Year,4.1,3,5,4,5.2,4,4.6,3,2.2,2,3.8,3,4.5,3,51.4,,
XAPB,10XAPB,Riverdale Presbytarian Church and Nursery School,4765 Henry Hudson Parkway West,"Bronx, NY 10471",10471,NYCEEC,25,N/A,N/A,N/A,N/A,N/A,N/A,,NA,100%,100%,99%,100%,12,48%,2014-15 School Year,6.6,4,6.0,4,4.9,3,2015-16 School Year,4.7,3,6,4,5.8,4,4.4,3,2.6,3,4.3,3,7,4,58.8,,
XAPC,10XAPC,RIVERDALE TEMPLE NURSERY SCHOOL,4545 Independence Avenue,"Bronx, NY 10471",10471,NYCEEC,31,8:45 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,100%,96%,100%,9,29%,2015-16 School Year,6.3,4,5.8,3,2,2,2014-15 School Year,3.3,2,3.8,3,3,2,3.4,3,2.4,3,3.4,3,3.8,3,42.1,,
XAPD,10XAPD,Riverdale Y Early Childhood Program,5625 Arlington Avenue,"Bronx, NY 10471",10471,NYCEEC,30,8:45 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,91%,81%,84%,95%,16,55%,2013-14 School Year,5.0,3,5.3,3,2.7,2,2015-16 School Year,5,4,6.8,4,6.8,4,4.7,3,2.8,3,4.5,3,5.8,4,61.4,,
XAPE,10XAPE,SPUYTEN DUYVIL PRESCHOOL,3041 Kingsbridge Avenue,"Bronx, NY 10463",10463,NYCEEC,40,8:40 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Outdoor (onsite) playspace,,NA,94%,92%,94%,94%,30,75%,2015-16 School Year,6.1,4,6.1,4,3.6,3,2014-15 School Year,4.3,3,4.5,3,6.4,4,4.6,3,3,3,4.3,3,2.5,1,49.6,,
XAPH,10XAPH,Round the Clock Nursery,2380 Marion Avenue,"Bronx, NY 10458",10458,NYCEEC,99,8:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,95%,96%,90%,99%,20,22%,2014-15 School Year,6.1,4,5.8,3,3.7,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,,
XAPI,10XAPI,Saint Dominic’s TORCH,2340 Andrews Avenue,"Bronx, NY 10468",10468,NYCEEC,26,8:15 AM,6 hr 20 mins,No,No,Breakfast/Lunch,Indoor/Outdoor (offsite) playspace,,NA,100%,97%,96%,98%,15,63%,2015-16 School Year,6.1,4,5.7,3,2.9,2,2014-15 School Year,4.2,3,5.5,4,6,4,4.3,3,2.2,2,3.5,3,4.8,3,52.5,,
XAPK,10XAPK,Salvation Army - Tremont,2121 Washington Avenue,"Bronx, NY 10457",10457,NYCEEC,23,9:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,100%,94%,100%,7,35%,2014-15 School Year,7.0,4,6.8,4,3.3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,,
XAPN,10XAPN,1199 Future of America Learning Center,2500 Creston Avenue,"Bronx, NY 10468",10468,NYCEEC,59,9:30 AM,6 hr 20 mins,Yes,Yes,Breakfast,Outdoor (offsite) playspace,,NA,93%,82%,86%,87%,41,72%,2014-15 School Year,6.7,4,6.1,4,3.7,3,2013-14 School Year,3.5,3,3,2,5.6,4,3.2,2,2.7,3,3.6,3,3.3,2,43.9,,
XAPP,11XAPP,BRONX HOUSE 1,990 Pelham Parkway South,"Bronx, NY 10461",10461,NYCEEC,78,8:30 AM,6 hr 20 mins,Yes,Yes,Contact program directly for details,Indoor,,NA,98%,97%,96%,99%,23,32%,2014-15 School Year,5.8,3,5.6,3,3.3,3,2013-14 School Year,3.7,3,4.5,3,6.2,4,3.3,2,2,2,3.3,2,3.3,2,44.3,,
